,Date,actural_return,historic_mean,predicted_return,f_err,r_err,RMSE_diff,se_lm,se_mean,,,,
10447,15426,-0.52,-0.4365751,0.07717647,-0.08342485,-0.5971765,-0.08173723,0.006959706,0.3566197,,,,
10448,15427,-0.15,-1.124562,0.07529412,0.9745621,-0.2252941,-0.08176591,0.9497714,0.05075744,,,,
10449,15428,-0.07,-0.3189122,0.07573529,0.2489122,-0.1457353,-0.08176343,0.06195726,0.02123878,,,,
10450,15429,0.41,0.3385598,0.07844118,0.07144024,0.3315588,-0.08175544,0.005103708,0.1099313,,,,
10451,15432,-0.55,1.139903,0.07538235,-1.689903,-0.6253824,-0.08184026,2.855773,0.3911031,,,,
10452,15433,-1.8,-0.6600591,0.07373529,-1.139941,-1.873735,-0.08174742,1.299465,3.510884,,,,
10453,15434,0.17,-0.9145328,0.06844118,1.084533,0.1015588,-0.0817859,1.176211,0.01031419,,,,
10454,15435,-2.42,0.1289545,0.07032353,-2.548954,-2.490324,-0.08177777,6.497169,6.201711,,,,
10455,15439,-2.82,1.093544,0.06123529,-3.913544,-2.881235,-0.08200885,15.31583,8.301517,,,,
10456,15440,1.44,0.07403099,0.05170588,1.365969,1.388294,-0.08199804,1.865871,1.927361,,,,
10457,15441,0.49,-0.6332971,0.05558824,1.123297,0.4344118,-0.08203266,1.261796,0.1887136,,,,
10458,15442,-1.32,0.9889352,0.05520588,-2.308935,-1.375206,-0.08214918,5.331182,1.891191,,,,
10459,15443,0.05,-0.7462267,0.051,0.7962267,-0.001,-0.08216828,0.6339769,1.00E-06,,,,
10460,15446,1,-0.2594547,0.05035294,1.259455,0.9496471,-0.08218704,1.586226,0.9018295,,,,
10461,15447,-0.97,0.6169382,0.05085294,-1.586938,-1.020853,-0.08223422,2.518373,1.042141,,,,
10462,15448,0.76,-0.01658692,0.04552941,0.7765869,0.7144706,-0.08223241,0.6030873,0.5104682,,,,
10463,15449,1.02,-0.2122532,0.04838235,1.232253,0.9716176,-0.08224706,1.518448,0.9440409,,,,
10464,15450,-0.16,-0.5310929,0.05073529,0.3710929,-0.2107353,-0.08224641,0.1377099,0.04440936,,,,
10465,15453,0.88,0.2798301,0.04817647,0.6001699,0.8318235,-0.08222876,0.3602039,0.6919304,,,,
10466,15454,1.3,0.9902263,0.04835294,0.3097737,1.251647,-0.08216763,0.09595974,1.56662,,,,
10467,15455,-0.2,-0.6998805,0.04870588,0.4998805,-0.2487059,-0.08217039,0.2498805,0.06185462,,,,
10468,15456,0.86,-0.7341491,0.04394118,1.594149,0.8160588,-0.08223294,2.541311,0.665952,,,,
10469,15457,-0.56,0.5209784,0.04197059,-1.080978,-0.6019706,-0.08225741,1.168514,0.3623686,,,,
10470,15460,-1.01,-0.06830164,0.04020588,-0.9416984,-1.050206,-0.08224296,0.8867958,1.102932,,,,
10471,15461,0.73,-1.520848,0.03320588,2.250848,0.6967941,-0.08240414,5.066317,0.485522,,,,
10472,15462,-1.81,-0.7285173,0.03070588,-1.081483,-1.840706,-0.08231147,1.169605,3.388198,,,,
10473,15463,-1.65,1.055491,0.02702941,-2.705491,-1.677029,-0.08246428,7.319682,2.812428,,,,
10474,15464,1.27,-0.5030567,0.02205882,1.773057,1.247941,-0.08251412,3.14373,1.557357,,,,
10475,15467,0.24,-0.4981235,0.02679412,0.7381235,0.2132059,-0.08252819,0.5448263,0.04545675,,,,
10476,15468,-0.71,-1.058259,0.029,0.3482588,-0.739,-0.08250752,0.1212842,0.546121,,,,
10477,15469,0.84,-0.7906953,0.02226471,1.630695,0.8177353,-0.08257415,2.659167,0.668691,,,,
10478,15470,0.8,-2.731355,0.02488235,3.531355,0.7751176,-0.08299919,12.47047,0.6008074,,,,
10479,15471,-0.6,1.491813,0.02332353,-2.091813,-0.6233235,-0.08313883,4.375681,0.3885322,,,,
10480,15474,-0.73,-0.2435469,0.02094118,-0.4864531,-0.7509412,-0.08312162,0.2366366,0.5639127,,,,
10481,15475,-0.75,0.1409614,0.02079412,-0.8909614,-0.7707941,-0.08312344,0.7938122,0.5941236,,,,
10482,15476,-2.19,-0.2241405,0.01632353,-1.96586,-2.206324,-0.08307123,3.864604,4.867864,,,,
10483,15477,-1.78,-0.4867598,0.008617647,-1.29324,-1.788618,-0.08300413,1.67247,3.199153,,,,
10484,15478,3.15,-0.9548729,0.001264706,4.104873,3.148735,-0.08322722,16.84998,9.914534,,,,
10485,15481,-1.01,1.011418,0.009352941,-2.021418,-1.019353,-0.08333106,4.086131,1.03908,,,,
10486,15482,0.22,0.6563043,0.003970588,-0.4363043,0.2160294,-0.08333218,0.1903614,0.04666871,,,,
10487,15483,1.44,-0.4234862,0.003235294,1.863486,1.436765,-0.08337415,3.472581,2.064293,,,,
10488,15484,0.37,-0.2772079,0.01488235,0.6472079,0.3551176,-0.08338046,0.4188781,0.1261085,,,,
10489,15485,1,-0.1815932,0.01891176,1.181593,0.9810882,-0.08338983,1.396162,0.9625341,,,,
10490,15489,-1.12,0.8836136,0.02335294,-2.003614,-1.143353,-0.08348065,4.014468,1.307256,,,,
10491,15490,-0.44,0.5306541,0.01694118,-0.9706541,-0.4569412,-0.0835027,0.9421694,0.2087952,,,,
10492,15491,-1.82,-0.7455997,0.01764706,-1.0744,-1.837647,-0.08341002,1.154336,3.376947,,,,
10493,15492,0.38,-1.088395,0.008411765,1.468395,0.3715882,-0.08347873,2.156183,0.1380778,,,,
10494,15495,1.07,-2.102067,0.01008824,3.172067,1.059912,-0.08379539,10.06201,1.123413,,,,
10495,15496,1.55,1.240424,0.02185294,0.3095759,1.528147,-0.08370466,0.09583724,2.335233,,,,
10496,15497,-0.31,0.5753185,0.02452941,-0.8853185,-0.3345294,-0.0837247,0.7837888,0.1119099,,,,
10497,15498,1.56,0.451239,0.02173529,1.108761,1.538265,-0.08367378,1.229351,2.366258,,,,
10498,15499,-1.48,-0.08806119,0.02614706,-1.391939,-1.506147,-0.08365226,1.937494,2.268479,,,,
10499,15502,1.15,0.1414523,0.02076471,1.008548,1.129235,-0.08363582,1.017168,1.275172,,,,
10500,15503,-0.51,0.2429781,0.02217647,-0.7529781,-0.5321765,-0.08364141,0.566976,0.2832118,,,,
10501,15504,1.5,0.7593615,0.01897059,0.7406385,1.481029,-0.08357257,0.5485454,2.193448,,,,
10502,15505,1.13,-0.0501102,0.02217647,1.18011,1.107824,-0.08357157,1.39266,1.227273,,,,
10503,15506,0.2,0.7916981,0.02791176,-0.5916981,0.1720882,-0.0835791,0.3501066,0.02961436,,,,
10504,15509,0.72,-0.02518055,0.02894118,0.7451805,0.6910588,-0.08357676,0.5552941,0.4775623,,,,
10505,15510,0.33,0.8094815,0.02917647,-0.4794815,0.3008235,-0.0835776,0.2299025,0.0904948,,,,
10506,15511,-0.73,-0.1428916,0.0285,-0.5871084,-0.7585,-0.08356388,0.3446962,0.5753222,,,,
10507,15512,1.53,0.5962047,0.02752941,0.9337953,1.502471,-0.0835043,0.8719737,2.257418,,,,
10508,15513,-0.53,-0.5684175,0.03067647,0.03841751,-0.5606765,-0.08348825,0.001475905,0.3143581,,,,
10509,15516,0.54,0.9205068,0.02767647,-0.3805068,0.5123235,-0.08347938,0.1447854,0.2624754,,,,
10510,15517,1.55,-0.002687656,0.02938235,1.552688,1.520618,-0.08347332,2.410839,2.312278,,,,
10511,15518,-1.38,-0.1856295,0.04035294,-1.194371,-1.420353,-0.08344306,1.426521,2.017402,,,,
10512,15519,1.74,0.232291,0.04005882,1.507709,1.699941,-0.08340975,2.273186,2.8898,,,,
10513,15520,1.82,-0.001676772,0.04470588,1.821677,1.775294,-0.08340411,3.318506,3.151669,,,,
10514,15523,1.04,-0.5915151,0.04485294,1.631515,0.9951471,-0.0834581,2.661841,0.9903177,,,,
10515,15524,0.76,-0.8877554,0.04744118,1.647755,0.7125588,-0.08353261,2.715098,0.5077401,,,,
10516,15526,0.08,1.598323,0.05385294,-1.518323,0.02614706,-0.08361186,2.305306,0.000683669,,,,
10517,15527,0.73,-1.015638,0.05244118,1.745638,0.6775588,-0.08370021,3.047252,0.459086,,,,
10518,15530,-1.74,-1.972745,0.04994118,0.232745,-1.789941,-0.08357467,0.05417023,3.203889,,,,
10519,15531,-0.33,-1.038445,0.04605882,0.708445,-0.3760588,-0.08358336,0.5018943,0.1414202,,,,
10520,15532,0.45,0.3304612,0.04902941,0.1195388,0.4009706,-0.08357371,0.01428953,0.1607774,,,,
10521,15533,1.1,1.203061,0.04555882,-0.1030611,1.054441,-0.08352727,0.01062159,1.111846,,,,
10522,15534,0.77,-0.05202022,0.04947059,0.8220202,0.7205294,-0.08352768,0.6757172,0.5191626,,,,
10523,15537,0.76,0.2821344,0.05811765,0.4778656,0.7018824,-0.08351297,0.2283556,0.4926388,,,,
10524,15538,0.61,-0.1641963,0.05958824,0.7741963,0.5504118,-0.08351896,0.5993799,0.3029531,,,,
10525,15539,-0.52,0.3557183,0.06438235,-0.8757183,-0.5843824,-0.08352951,0.7668826,0.3415027,,,,
10526,15540,-0.74,0.9245789,0.0665,-1.664579,-0.8065,-0.08360046,2.770823,0.6504422,,,,
10527,15541,-1.2,0.2840822,0.06729412,-1.484082,-1.267294,-0.08361408,2.2025,1.606034,,,,
10528,15544,-0.91,0.1239999,0.06191176,-1.034,-0.9719118,-0.08361229,1.069156,0.9446125,,,,
10529,15545,0.7,-0.967162,0.05676471,1.667162,0.6432353,-0.08369265,2.779429,0.4137516,,,,
10530,15546,0.98,1.838677,0.05526471,-0.8586772,0.9247353,-0.08368233,0.7373266,0.8551354,,,,
10531,15547,1.95,1.173641,0.05741176,0.7763589,1.892588,-0.08356214,0.6027331,3.58189,,,,
10532,15548,-1.48,-0.2600595,0.06258824,-1.219941,-1.542588,-0.08352021,1.488255,2.379578,,,,
10533,15551,-1.42,0.814902,0.05673529,-2.234902,-1.476735,-0.08361239,4.994787,2.180747,,,,
10534,15552,-2.32,0.2065642,0.05011765,-2.526564,-2.370118,-0.08362231,6.383527,5.617458,,,,
10535,15553,-0.93,-0.4428047,0.04335294,-0.4871953,-0.9733529,-0.08359043,0.2373593,0.9474159,,,,
10536,15554,0.72,1.279186,0.03744118,-0.5591857,0.6825588,-0.0835798,0.3126886,0.4658865,,,,
10537,15555,0.72,1.396067,0.03708824,-0.6760675,0.6829118,-0.08357436,0.4570672,0.4663685,,,,
10538,15558,0.13,-0.8983691,0.03811765,1.028369,0.09188235,-0.08360818,1.057543,0.008442367,,,,
10539,15559,-1.28,1.825437,0.03720588,-3.105437,-1.317206,-0.08388496,9.643738,1.735031,,,,
10540,15560,0.27,-0.4656316,0.03214706,0.7356316,0.2378529,-0.0838983,0.5411539,0.05657402,,,,
10541,15561,-0.15,0.8385478,0.03141176,-0.9885478,-0.1814118,-0.08392826,0.9772268,0.03291023,,,,
10542,15562,0.43,0.0325641,0.02938235,0.3974359,0.4006176,-0.08392379,0.1579553,0.1604945,,,,
10543,15565,0.13,-1.375627,0.03035294,1.505627,0.09964706,-0.08400109,2.266913,0.009929536,,,,
10544,15566,0.43,-0.3719682,0.03241176,0.8019682,0.3975882,-0.08401419,0.643153,0.1580764,,,,
10545,15567,0.8,0.4016824,0.03467647,0.3983176,0.7653235,-0.08399338,0.1586569,0.5857201,,,,
10546,15568,0.44,0.2083921,0.03885294,0.2316079,0.4011471,-0.08398514,0.05364224,0.160919,,,,
10547,15569,-0.33,-0.01132558,0.04055882,-0.3186744,-0.3705588,-0.08397954,0.1015534,0.1373138,,,,
10548,15572,-0.33,0.03779224,0.03776471,-0.3677922,-0.3677647,-0.08397522,0.1352711,0.1352509,,,,
10549,15573,-0.02,0.9312042,0.03491176,-0.9512042,-0.05491176,-0.08400371,0.9047895,0.003015302,,,,
10550,15574,0.03,1.648177,0.03761765,-1.618177,-0.007617647,-0.084094,2.618498,5.80E-05,,,,
10551,15575,1.07,0.7280118,0.03773529,0.3419882,1.032265,-0.08405325,0.1169559,1.06557,,,,
10552,15576,0.21,-0.7924976,0.03673529,1.002498,0.1732647,-0.08408429,1.005001,0.03002066,,,,
10553,15579,0.77,-0.682951,0.0355,1.452951,0.7345,-0.08413555,2.111067,0.5394903,,,,
10554,15580,0.29,-0.6442713,0.03761765,0.9342713,0.2523824,-0.08416053,0.8728628,0.06369685,,,,
10555,15581,-0.64,0.2154239,0.036,-0.8554239,-0.676,-0.08416531,0.7317501,0.456976,,,,
10556,15582,0.54,0.009704569,0.03085294,0.5302954,0.5091471,-0.08416148,0.2812132,0.2592307,,,,
10557,15583,1.21,0.5717845,0.03017647,0.6382155,1.179824,-0.08411863,0.407319,1.391984,,,,
10558,15587,0.12,0.1802711,0.03402941,-0.06027109,0.08597059,-0.0841145,0.003632604,0.007390942,,,,
10559,15588,1.27,0.3054264,0.03555882,0.9645736,1.234441,-0.08408542,0.9304022,1.523845,,,,
10560,15589,0.58,0.6378548,0.04314706,-0.05785478,0.5368529,-0.08407048,0.003347175,0.2882111,,,,
10561,15590,-0.53,1.078518,0.04947059,-1.608518,-0.5794706,-0.08414668,2.58733,0.3357862,,,,
10562,15593,0.25,0.5633892,0.05085294,-0.3133892,0.1991471,-0.0841447,0.09821276,0.03965955,,,,
10563,15594,0.7,0.02457506,0.04820588,0.6754249,0.6517941,-0.0841408,0.4561989,0.4248356,,,,
10564,15595,1.14,-0.1168042,0.04770588,1.256804,1.092294,-0.08414779,1.579557,1.193106,,,,
10565,15596,0.26,0.05900426,0.04714706,0.2009957,0.2128529,-0.08414352,0.04039929,0.04530637,,,,
10566,15597,0.6,1.14425,0.05102941,-0.5442498,0.5489706,-0.08413861,0.2962078,0.3013687,,,,
10567,15600,1.75,0.9480756,0.04847059,0.8019244,1.701529,-0.08404653,0.6430827,2.895202,,,,
10568,15601,0.84,-0.2653812,0.05573529,1.105381,0.7842647,-0.08406287,1.221868,0.6150711,,,,
10569,15602,0.33,0.4237775,0.06373529,-0.09377747,0.2662647,-0.08405648,0.008794214,0.07089689,,,,
10570,15603,1.11,0.7844155,0.06661765,0.3255845,1.043382,-0.0840145,0.1060052,1.088647,,,,
10571,15604,-1.04,-0.8215291,0.06697059,-0.2184709,-1.106971,-0.08396518,0.04772955,1.225384,,,,
10572,15607,-0.71,0.3880192,0.06502941,-1.098019,-0.7750294,-0.08398149,1.205646,0.6006706,,,,
10573,15608,-1.3,-0.1837665,0.06282353,-1.116233,-1.362824,-0.08395099,1.245977,1.857288,,,,
10574,15609,0.94,-2.347271,0.06185294,3.287271,0.8781471,-0.08430579,10.80615,0.7711423,,,,
10575,15610,-0.51,-0.05535525,0.06579412,-0.4546448,-0.5757941,-0.08429651,0.2067019,0.3315389,,,,
10576,15611,0.28,-0.6240582,0.06070588,0.9040582,0.2192941,-0.08432004,0.8173212,0.04808991,,,,
10577,15614,-0.11,-0.2513655,0.05755882,0.1413655,-0.1675588,-0.0843157,0.0199842,0.02807596,,,,
10578,15615,1.36,-0.3313187,0.05467647,1.691319,1.305324,-0.08434907,2.860559,1.70387,,,,
10579,15616,0.63,1.383289,0.05635294,-0.7532886,0.5736471,-0.08435284,0.5674438,0.3290709,,,,
10580,15617,-0.19,0.6864288,0.06558824,-0.8764288,-0.2555882,-0.08437394,0.7681275,0.06532535,,,,
10581,15618,-0.89,-0.4027996,0.06329412,-0.4872004,-0.9532941,-0.0843436,0.2373643,0.9087697,,,,
10582,15621,-1.69,-0.7580314,0.06473529,-0.9319686,-1.754735,-0.08425265,0.8685656,3.079096,,,,
10583,15622,-0.57,0.1981948,0.06552941,-0.7681948,-0.6355294,-0.08425436,0.5901233,0.4038976,,,,
10584,15623,0.83,-0.2502862,0.06238235,1.080286,0.7676176,-0.08426968,1.167018,0.5892369,,,,
10585,15624,-0.63,1.09703,0.06891176,-1.72703,-0.6989118,-0.08435406,2.982633,0.4884777,,,,
10586,15625,0.94,-0.2168786,0.06691176,1.156879,0.8730882,-0.08436889,1.338368,0.7622831,,,,
10587,15628,0.51,0.3197301,0.07382353,0.1902699,0.4361765,-0.0843589,0.03620263,0.1902499,,,,
10588,15629,0.71,-0.4854953,0.07826471,1.195495,0.6317353,-0.08439092,1.429209,0.3990895,,,,
10589,15630,-1.19,0.4076245,0.07747059,-1.597625,-1.267471,-0.08441693,2.552404,1.606482,,,,
10590,15631,-2.73,-0.02646178,0.07891176,-2.703538,-2.808912,-0.08437269,7.309119,7.889985,,,,
10591,15632,-0.89,0.5812553,0.06879412,-1.471255,-0.9587941,-0.08441113,2.164592,0.9192862,,,,
10592,15635,-1.21,0.2611688,0.06726471,-1.471169,-1.277265,-0.08442225,2.164338,1.631405,,,,
10593,15636,-0.35,0.3322876,0.06317647,-0.6822876,-0.4131765,-0.08442843,0.4655164,0.1707148,,,,
10594,15637,0.34,-0.2140943,0.05794118,0.5540943,0.2820588,-0.0844324,0.3070205,0.07955718,,,,
10595,15638,-1.25,-0.03917612,0.06102941,-1.210824,-1.311029,-0.08441513,1.466094,1.718798,,,,
10596,15639,-0.7,-0.26307,0.05561765,-0.43693,-0.7556176,-0.08439611,0.1909078,0.570958,,,,
10597,15644,0.12,1.077521,0.05202941,-0.9575212,0.06797059,-0.08442483,0.9168469,0.004620001,,,,
10598,15645,-1.53,2.087777,0.04938235,-3.617777,-1.579382,-0.08479457,13.08831,2.494449,,,,
10599,15646,1.02,1.338102,0.04176471,-0.3181019,0.9782353,-0.08475753,0.1011888,0.9569443,,,,
10600,15649,-0.24,-0.4706929,0.04482353,0.2306929,-0.2848235,-0.08475234,0.05321922,0.08112444,,,,
10601,15650,-2.5,-0.2719998,0.04302941,-2.228,-2.543029,-0.08467851,4.963985,6.466999,,,,
10602,15651,-2.07,0.8610774,0.03332353,-2.931077,-2.103324,-0.08481294,8.591215,4.42397,,,,
10603,15652,0.36,-0.4681539,0.02720588,0.8281539,0.3327941,-0.08482928,0.6858389,0.1107519,,,,
10604,15653,-0.26,-0.9221987,0.02679412,0.6621987,-0.2867941,-0.08483784,0.4385071,0.08225087,,,,
10605,15656,-0.13,-0.5928032,0.02297059,0.4628032,-0.1529706,-0.08484061,0.2141868,0.0234,,,,
10606,15657,-1.95,0.5292885,0.02123529,-2.479288,-1.971235,-0.08490801,6.146871,3.885769,,,,
10607,15658,-1.66,0.5635871,0.01979412,-2.223587,-1.679794,-0.08497306,4.94434,2.821708,,,,
10608,15659,0.55,0.6418288,0.01423529,-0.09182876,0.5357647,-0.08495837,0.008432522,0.2870438,,,,
10609,15660,2.14,-1.084992,0.01258824,3.224992,2.127412,-0.0851535,10.40058,4.525881,,,,
10610,15663,1.11,0.5853857,0.02070588,0.5246143,1.089294,-0.08511392,0.2752201,1.186562,,,,
10611,15664,1.09,0.2494763,0.02473529,0.8405237,1.065265,-0.08509178,0.7064801,1.134789,,,,
10612,15665,1.39,-0.4151075,0.03294118,1.805107,1.357059,-0.08513392,3.258413,1.841609,,,,
10613,15667,0.81,-0.3612858,0.03347059,1.171286,0.7765294,-0.08515593,1.37191,0.6029979,,,,
10614,15670,0.86,-0.04727214,0.03711765,0.9072721,0.8228824,-0.08515547,0.8231427,0.6771354,,,,
10615,15671,0.75,0.5754754,0.0365,0.1745246,0.7135,-0.08513307,0.03045884,0.5090823,,,,
10616,15672,1.28,-0.4224759,0.03823529,1.702476,1.241765,-0.08517378,2.898424,1.54198,,,,
10617,15673,0.23,0.1978032,0.04676471,0.03219678,0.1832353,-0.08516852,0.001036633,0.03357517,,,,
10618,15674,-0.28,-0.5487935,0.05058824,0.2687935,-0.3305882,-0.08516291,0.07224994,0.1092886,,,,
10619,15677,-0.63,0.03449318,0.05682353,-0.6644932,-0.6868235,-0.08515666,0.4415512,0.4717266,,,,
10620,15678,-1.15,-0.1040122,0.05423529,-1.045988,-1.204235,-0.08513632,1.094091,1.450183,,,,
10621,15679,-0.37,-0.6014531,0.05020588,0.2314531,-0.4202059,-0.08512748,0.05357053,0.176573,,,,
10622,15680,-0.45,0.9927305,0.04976471,-1.44273,-0.4997647,-0.08518836,2.081471,0.2497648,,,,
10623,15681,0.73,-0.09338809,0.05894118,0.8233881,0.6710588,-0.08519138,0.6779679,0.4503199,,,,
10624,15684,2.77,0.06590381,0.06264706,2.704096,2.707353,-0.08516861,7.312136,7.32976,,,,
10625,15685,-0.03,0.3085735,0.0915,-0.3385735,-0.1215,-0.08516813,0.114632,0.01476225,,,,
10626,15686,-0.57,0.3026151,0.09532353,-0.8726151,-0.6653235,-0.08517443,0.7614571,0.4426554,,,,
10627,15687,0.25,0.1394028,0.1172647,0.1105972,0.1327353,-0.08517018,0.01223174,0.01761866,,,,
10628,15688,0.6,0.7042207,0.1011765,-0.1042207,0.4988235,-0.08515705,0.01086196,0.2488249,,,,
10629,15691,0.84,0.3558246,0.1176176,0.4841754,0.7223824,-0.08514149,0.2344258,0.5218363,,,,
10630,15692,-0.86,-0.3567996,0.1079706,-0.5032004,-0.9679706,-0.08511073,0.2532106,0.9369671,,,,
10631,15693,-0.26,0.2102458,0.1015,-0.4702458,-0.3615,-0.08510963,0.2211311,0.1306823,,,,
10632,15694,-1.09,0.4228153,0.08938235,-1.512815,-1.179382,-0.08513427,2.28861,1.390943,,,,
10633,15695,-0.29,0.3318401,0.0905,-0.6218401,-0.3805,-0.08513856,0.3866851,0.1447802,,,,
10634,15698,-0.72,-0.1015701,0.08952941,-0.6184299,-0.8095294,-0.08512318,0.3824555,0.6553379,,,,
10635,15700,-0.32,-0.125754,0.1021471,-0.194246,-0.4221471,-0.08511372,0.03773153,0.1782081,,,,
10636,15701,-0.71,0.0429131,0.1021765,-0.7529131,-0.8121765,-0.08510478,0.5668781,0.6596306,,,,
10637,15702,1.43,-0.301419,0.1040882,1.731419,1.325912,-0.08514072,2.997812,1.758042,,,,
10638,15705,3.58,-0.0545924,0.09879412,3.634592,3.481206,-0.08514576,13.21026,12.11879,,,,
10639,15707,0.69,0.7230959,0.1066765,-0.03309592,0.5833235,-0.08512881,0.00109534,0.3402663,,,,
10640,15708,1.52,-0.02000589,0.1150882,1.540006,1.404912,-0.08513414,2.371618,1.973777,,,,
10641,15709,1.04,0.4545522,0.1134118,0.5854478,0.9265882,-0.08510961,0.3427491,0.8585658,,,,
10642,15712,0.45,0.2168436,0.1052059,0.2331564,0.3447941,-0.08510301,0.05436189,0.118883,,,,
10643,15713,1.02,0.3272298,0.1049412,0.6927702,0.9150588,-0.08508419,0.4799305,0.8373327,,,,
10644,15714,0.08,-0.3964209,0.1090588,0.4764209,-0.02905882,-0.08508826,0.2269769,0.000844415,,,,
10645,15715,0.54,0.1285121,0.1157059,0.4114879,0.4242941,-0.08508344,0.1693223,0.1800255,,,,
10646,15716,-0.16,0.3333048,0.1242647,-0.4933048,-0.2842647,-0.08508504,0.2433496,0.08080642,,,,
10647,15719,0.6,0.5820973,0.1245294,0.01790269,0.4754706,-0.08507243,0.000320506,0.2260723,,,,
10648,15720,-1.07,0.3119423,0.1162353,-1.381942,-1.186235,-0.0850829,1.909764,1.407154,,,,
10649,15721,0.08,0.180326,0.1174118,-0.100326,-0.03741176,-0.08507922,0.0100653,0.00139964,,,,
10650,15722,-0.21,0.5101506,0.1235882,-0.7201506,-0.3335882,-0.08508948,0.5186169,0.1112811,,,,
10651,15723,0.94,0.6788013,0.1213235,0.2611987,0.8186765,-0.08506235,0.06822479,0.6702312,,,,
10652,15727,0.03,0.02962042,0.1197059,0.000379584,-0.08970588,-0.08505805,1.44E-07,0.008047145,,,,
10653,15728,-0.24,-0.005364434,0.1153824,-0.2346356,-0.3553824,-0.08505121,0.05505385,0.1262966,,,,
10654,15729,0.21,-0.2552845,0.1115588,0.4652845,0.09844118,-0.08505457,0.2164896,0.009690665,,,,
10655,15730,0.63,-0.3841131,0.1111765,1.014113,0.5188235,-0.085077,1.028425,0.2691779,,,,
10656,15733,0.53,0.9640347,0.1171471,-0.4340347,0.4128529,-0.08507323,0.1883861,0.1704476,,,,
10657,15734,-0.87,0.4522074,0.1201471,-1.322207,-0.9901471,-0.0850942,1.748232,0.9803912,,,,
10658,15735,0.37,0.2447917,0.1233824,0.1252083,0.2466176,-0.08508845,0.01567712,0.06082026,,,,
10659,15736,1.18,-0.8750864,0.1346765,2.055086,1.045324,-0.0851934,4.22338,1.092701,,,,
10660,15737,-0.86,-0.6753296,0.134,-0.1846704,-0.994,-0.08515296,0.03410316,0.988036,,,,
10661,15740,1.76,0.08979247,0.1319412,1.670208,1.628059,-0.08514738,2.789593,2.650576,,,,
10662,15741,0.02,0.1117422,0.1325882,-0.09174225,-0.1125882,-0.0851432,0.00841664,0.01267611,,,,
10663,15742,-1.03,0.2315136,0.1422059,-1.261514,-1.172206,-0.08514357,1.591417,1.374067,,,,
10664,15743,0.15,1.072009,0.1393824,-0.9220094,0.01061765,-0.08516987,0.8501014,0.000112734,,,,
10665,15744,-0.21,-0.2038258,0.1442353,-0.006174231,-0.3542353,-0.0851611,3.81E-05,0.1254826,,,,
10666,15747,0.09,0.5720944,0.1598529,-0.4820944,-0.06985294,-0.0851652,0.232415,0.004879433,,,,
10667,15748,-0.23,-0.194197,0.15,-0.03580298,-0.38,-0.08515575,0.001281854,0.1444,,,,
10668,15749,0.17,0.1179351,0.1438824,0.05206494,0.02611765,-0.08515183,0.002710758,0.000682132,,,,
10669,15750,-0.19,0.7603538,0.1383824,-0.9503538,-0.3283824,-0.08517592,0.9031723,0.107835,,,,
10670,15751,0.78,0.6558323,0.1434706,0.1241677,0.6365294,-0.08515704,0.01541761,0.4051697,,,,
10671,15755,-0.62,0.01238031,0.1362941,-0.6323803,-0.7562941,-0.08514551,0.3999049,0.5719808,,,,
10672,15756,-0.95,0.2273878,0.1324412,-1.177388,-1.082441,-0.08514627,1.386242,1.171679,,,,
10673,15757,0.59,-0.08612092,0.1267941,0.6761209,0.4632059,-0.0851504,0.4571395,0.2145597,,,,
10674,15758,-2.27,0.2008696,0.126,-2.47087,-2.396,-0.08514523,6.105197,5.740816,,,,
10675,15761,0.15,0.2799264,0.1143824,-0.1299264,0.03561765,-0.08514179,0.01688087,0.001268617,,,,
10676,15762,0.76,-0.3972764,0.1186765,1.157276,0.6413235,-0.08516984,1.339289,0.4112959,,,,
10677,15763,0.61,-0.4058284,0.1163529,1.015828,0.4936471,-0.08519332,1.031907,0.2436874,,,,
10678,15764,1.07,-0.3385863,0.1203529,1.408586,0.9496471,-0.08522565,1.984115,0.9018295,,,,
10679,15765,0.69,-0.07973184,0.1237647,0.7697318,0.5662353,-0.08523055,0.5924871,0.3206224,,,,
10680,15768,1.19,-0.2105881,0.1206176,1.400588,1.069382,-0.08525286,1.961647,1.143579,,,,
10681,15769,0.41,0.3002944,0.1155588,0.1097056,0.2944412,-0.085246,0.01203533,0.08669561,,,,
10682,15770,1.05,0.4174365,0.1230882,0.6325635,0.9269118,-0.08522355,0.4001366,0.8591654,,,,
10683,15771,1.43,0.6270747,0.1218529,0.8029253,1.308147,-0.08517737,0.644689,1.711249,,,,
10684,15772,0.39,0.2561285,0.1158235,0.1338715,0.2741765,-0.08517116,0.01792159,0.07517274,,,,
10685,15775,-0.14,0.02095535,0.1169118,-0.1609553,-0.2569118,-0.08516559,0.02590662,0.06600365,,,,
10686,15776,-0.55,0.453275,0.1216765,-1.003275,-0.6716765,-0.08518026,1.006561,0.4511493,,,,
10687,15777,0.39,-0.2106522,0.1271471,0.6006522,0.2628529,-0.08518648,0.3607831,0.06909167,,,,
10688,15778,-0.07,0.1002606,0.1237353,-0.1702606,-0.1937353,-0.0851821,0.02898867,0.03753336,,,,
10689,15779,-0.59,-0.4184574,0.1196176,-0.1715426,-0.7096176,-0.08516,0.02942686,0.5035572,,,,
10690,15782,-0.83,-0.2150304,0.1197059,-0.6149696,-0.9497059,-0.08513516,0.3781876,0.9019413,,,,
10691,15783,0.83,0.3721469,0.1192353,0.4578531,0.7107647,-0.08511942,0.2096295,0.5051865,,,,
