,Date,actural_return,historic_mean,predicted_return,f_err,r_err,RMSE_diff,se_lm,se_mean,,,
149,12381,0.45,0.108113748,0.087611111,0.341886252,0.362388889,-0.07038092,0.116886209,0.131325707,,,
150,12382,-0.63,-0.103827733,0.091222222,-0.526172267,-0.721222222,-0.069132339,0.276857254,0.520161494,,,
151,12384,-1.47,0.380796708,0.090722222,-1.850796708,-1.560722222,-0.07169363,3.425448453,2.435853855,,,
152,12387,1.89,0.055099267,0.084611111,1.834900733,1.805388889,-0.070914506,3.366860698,3.25942904,,,
153,12388,0.16,0.616247423,0.0835,-0.456247423,0.0765,-0.071374778,0.208161711,0.00585225,,,
154,12389,0.82,-0.022655224,0.087472222,0.842655224,0.732527778,-0.071586244,0.710067827,0.536596945,,,
155,12390,0.39,0.036033074,0.09125,0.353966926,0.29875,-0.071452739,0.125292584,0.089251563,,,
156,12391,-0.25,0.015475073,0.087694444,-0.265475073,-0.337694444,-0.071044519,0.070477014,0.114037538,,,
157,12394,-0.89,0.000250303,0.086111111,-0.890250303,-0.976111111,-0.070019509,0.792545602,0.952792901,,,
158,12395,-0.3,-0.126959679,0.082444444,-0.173040321,-0.382444444,-0.069368395,0.029942953,0.146263753,,,
159,12396,-0.73,-0.106418136,0.082861111,-0.623581864,-0.812861111,-0.06806803,0.388854342,0.660743186,,,
160,12397,0.27,0.338921081,0.080416667,-0.068921081,0.189583333,-0.067741868,0.004750115,0.03594184,,,
161,12398,1.79,-0.277505794,0.081111111,2.067505794,1.708888889,-0.071227096,4.274580206,2.920301235,,,
162,12401,0.48,-0.038250648,0.084472222,0.518250648,0.395527778,-0.071330782,0.268583734,0.156442223,,,
163,12402,-1.36,0.170709664,0.087166667,-1.530709664,-1.447166667,-0.071366361,2.343072076,2.094291361,,,
164,12403,1.37,0.291673417,0.079972222,1.078326583,1.290027778,-0.069118148,1.16278822,1.664171667,,,
165,12404,0.37,-0.117503635,0.08225,0.487503635,0.28775,-0.069381121,0.237659795,0.082800063,,,
166,12405,-0.63,-0.266952112,0.079277778,-0.363047888,-0.709277778,-0.067868833,0.131803769,0.503074966,,,
167,12408,-0.68,0.370625789,0.071333333,-1.050625789,-0.751333333,-0.06923005,1.103814547,0.564501778,,,
168,12409,0.42,0.660575023,0.071472222,-0.240575023,0.348527778,-0.068793844,0.057876341,0.121471612,,,
169,12410,-0.61,-0.059116137,0.073583333,-0.550883863,-0.683583333,-0.067962932,0.303473031,0.467286174,,,
170,12412,-0.42,0.088072984,0.074805556,-0.508072984,-0.494805556,-0.06774511,0.258138157,0.244832538,,,
171,12415,-0.42,0.043929513,0.071027778,-0.463929513,-0.491027778,-0.067408389,0.215230593,0.241108279,,,
172,12416,-0.13,0.350083678,0.068638889,-0.480083678,-0.198638889,-0.067794266,0.230480338,0.039457408,,,
173,12417,1.46,-0.082909938,0.069805556,1.542909938,1.390194444,-0.068511508,2.380571076,1.932640593,,,
174,12419,1.38,0.28977194,0.076166667,1.09022806,1.303833333,-0.06635697,1.188597224,1.699981361,,,
175,12422,0.73,-0.416824515,0.078416667,1.146824515,0.651583333,-0.068764346,1.315206468,0.42456084,,,
176,12423,0.14,-0.075641797,0.080444444,0.215641797,0.059555556,-0.068697257,0.046501385,0.003546864,,,
177,12424,1.13,0.073667904,0.082861111,1.056332096,1.047138889,-0.068303577,1.115837497,1.096499853,,,
178,12425,-1.3,0.43187898,0.082694444,-1.73187898,-1.382694444,-0.070891276,2.9994048,1.911843927,,,
179,12426,-0.69,-0.037461338,0.082416667,-0.652538662,-0.772416667,-0.070048824,0.425806705,0.596627507,,,
180,12429,-1.35,0.227100845,0.078666667,-1.577100845,-1.428666667,-0.070681905,2.487247074,2.041088444,,,
181,12430,0.07,0.475318248,0.070305556,-0.405318248,-0.000305556,-0.070963574,0.164282882,9.34E-08,,,
182,12431,-1,0.310592905,0.069027778,-1.310592905,-1.069027778,-0.072160544,1.717653762,1.14282039,,,
183,12432,0.81,0.046325166,0.066111111,0.763674834,0.743888889,-0.071918863,0.583199252,0.553370679,,,
184,12433,-0.59,0.158785317,0.070138889,-0.748785317,-0.660138889,-0.071978295,0.560679451,0.435783353,,,
185,12437,0.32,0.104660257,0.062333333,0.215339743,0.257666667,-0.071711028,0.046371205,0.066392111,,,
186,12438,0.98,0.543494033,0.060722222,0.436505967,0.919277778,-0.069466979,0.190537459,0.845071633,,,
187,12439,-0.46,0.285905492,0.070333333,-0.745905492,-0.530333333,-0.069995792,0.556375003,0.281253444,,,
188,12440,-0.82,0.35915636,0.068861111,-1.17915636,-0.888861111,-0.071318551,1.390409722,0.790074075,,,
189,12443,0.25,-0.241488231,0.067583333,0.491488231,0.182416667,-0.071704815,0.241560681,0.03327584,,,
190,12444,0.49,0.248654643,0.067722222,0.241345357,0.422277778,-0.071140253,0.058247581,0.178318522,,,
191,12445,1.38,-0.010249929,0.06525,1.390249929,1.31475,-0.071129942,1.932794864,1.728567563,,,
192,12446,-0.48,-0.257464386,0.075416667,-0.222535614,-0.555416667,-0.070161305,0.0495221,0.308487674,,,
