,Date,actural_return,historic_mean,predicted_return,f_err,r_err,RMSE_diff,se_lm,se_mean,,
246,13010,0.03,-0.542334854,-0.017833333,0.572334854,0.047833333,-0.115770751,0.327567185,0.002288028,,
247,13011,-0.19,0.303628808,-0.015222222,-0.493628808,-0.174777778,-0.115987882,0.2436694,0.030547272,,
248,13012,0.92,0.009643132,-0.012638889,0.910356868,0.932638889,-0.115400706,0.828749627,0.869815297,,
249,13013,0.7,0.455527688,-0.007472222,0.244472312,0.707472222,-0.11407074,0.059766711,0.500516945,,
250,13014,0.39,0.009973911,0.001694444,0.380026089,0.388305556,-0.11378376,0.144419828,0.150781204,,
251,13017,-0.13,0.30972076,0.010527778,-0.43972076,-0.140527778,-0.11392248,0.193354346,0.019748056,,
252,13018,-1.88,-0.151889906,0.017777778,-1.728110094,-1.897777778,-0.111335566,2.986364498,3.601560494,,
253,13019,-0.44,0.568574148,0.012638889,-1.008574148,-0.452638889,-0.11277367,1.017221811,0.204881964,,
254,13020,0.63,0.280552469,0.006666667,0.349447531,0.623333333,-0.111878295,0.122113577,0.388544444,,
255,13021,-0.43,0.216828277,0.004833333,-0.646828277,-0.434833333,-0.112086498,0.418386819,0.189080028,,
256,13024,-0.91,-0.036976883,0.0085,-0.873023117,-0.9185,-0.111456251,0.762169364,0.84364225,,
257,13025,-1.61,-0.07609094,0.00875,-1.53390906,-1.61875,-0.109948496,2.352877005,2.620351563,,
258,13026,0.29,0.182026836,0.01075,0.107973164,0.27925,-0.109576161,0.011658204,0.077980563,,
259,13027,0.69,-0.274104779,0.006472222,0.964104779,0.683527778,-0.11019159,0.929498026,0.467210223,,
260,13028,-0.19,0.40219796,0.009805556,-0.59219796,-0.199805556,-0.110608919,0.350698424,0.03992226,,
261,13032,-0.68,-0.015149944,0.0085,-0.664850056,-0.6885,-0.110200303,0.442025597,0.47403225,,
262,13033,0.75,-0.330009807,0.010722222,1.080009807,0.739277778,-0.111108464,1.166421184,0.546531633,,
263,13034,-0.7,0.233579758,0.018972222,-0.933579758,-0.718972222,-0.111477476,0.871571165,0.516921056,,
264,13035,0.58,-0.221426597,0.01475,0.801426597,0.56525,-0.111833734,0.64228459,0.319507563,,
265,13038,1.03,0.352404394,0.013555556,0.677595606,1.016444444,-0.11017694,0.459135805,1.033159309,,
266,13039,-0.48,0.059300577,0.018805556,-0.539300577,-0.498805556,-0.109987197,0.290845112,0.248806982,,
267,13040,0.07,-0.283398146,0.015166667,0.353398146,0.054833333,-0.110025873,0.12489025,0.003006694,,
268,13041,-2.31,0.275864136,0.010722222,-2.585864136,-2.320722222,-0.110977105,6.686693331,5.385751633,,
269,13042,1.42,-0.136427131,-0.004,1.556427131,1.424,-0.111015382,2.422465414,2.027776,,
270,13045,1.67,0.300762817,-0.002916667,1.369237183,1.672916667,-0.108276637,1.874810465,2.798650174,,
271,13046,-0.7,0.685697288,0.0015,-1.385697288,-0.7015,-0.11073641,1.920156974,0.49210225,,
272,13047,0.78,0.800376729,-0.001611111,-0.020376729,0.781611111,-0.109190555,0.000415211,0.610915929,,
273,13048,0.54,-0.241980044,0.001027778,0.781980044,0.538972222,-0.109538931,0.611492789,0.290491056,,
274,13049,0.06,-0.27793498,0.000972222,0.33793498,0.059027778,-0.109552011,0.114200051,0.003484279,,
275,13052,0.44,0.104499728,0.004527778,0.335500272,0.435472222,-0.109155974,0.112560432,0.189636056,,
276,13053,-0.29,-0.172657385,0.004027778,-0.117342615,-0.294027778,-0.108796315,0.013769289,0.086452334,,
277,13054,0.33,0.422972676,-0.001777778,-0.092972676,0.331777778,-0.108377176,0.008643919,0.110076494,,
278,13055,0,0.56999511,-0.000777778,-0.56999511,0.000777778,-0.108805171,0.324894425,6.05E-07,,
279,13056,0.43,-0.081118759,0.003527778,0.511118759,0.426472222,-0.108716181,0.261242385,0.181878556,,
280,13059,0.06,0.005408227,0.00325,0.054591773,0.05675,-0.108520606,0.002980262,0.003220563,,
281,13060,-0.76,0.027827244,0.008694444,-0.787827244,-0.768694444,-0.108236503,0.620671767,0.590891149,,
282,13061,-0.54,0.862357693,0.002555556,-1.402357693,-0.542555556,-0.111141431,1.966607098,0.294366531,,
283,13062,1.51,0.098107321,0.000722222,1.411892679,1.509277778,-0.109835028,1.993440938,2.27791941,,
284,13063,0.73,0.088216547,0.007138889,0.641783453,0.722861111,-0.109304071,0.411886001,0.522528186,,
285,13066,1.03,0.081066139,0.011444444,0.948933861,1.018555556,-0.108600566,0.900475472,1.03745542,,
286,13067,0.58,0.215977031,0.015611111,0.364022969,0.564388889,-0.10798565,0.132512722,0.318534818,,
287,13068,0.7,-0.371226989,0.013166667,1.071226989,0.686833333,-0.108940055,1.147527262,0.471740028,,
288,13069,0.11,-0.407627387,0.010388889,0.517627387,0.099611111,-0.109226986,0.267938111,0.009922373,,
289,13070,-0.71,0.197463776,0.010833333,-0.907463776,-0.720833333,-0.109472877,0.823490505,0.519600694,,
290,13073,0.01,-0.048825634,0.006527778,0.058825634,0.003472222,-0.109290327,0.003460455,1.21E-05,,
291,13074,0.33,-0.182166643,0.00725,0.512166643,0.32275,-0.109368183,0.26231467,0.104167563,,
292,13075,1.17,-0.275363365,0.006944444,1.445363365,1.163055556,-0.110201057,2.089075257,1.352698225,,
293,13076,0.59,-0.604991215,0.008583333,1.194991215,0.581416667,-0.11191868,1.428004004,0.33804534,,
294,13077,-0.64,-0.204743268,0.015361111,-0.435256732,-0.655361111,-0.111185877,0.189448422,0.429498186,,
295,13080,0.44,0.280356802,0.014916667,0.159643198,0.425083333,-0.110671333,0.025485951,0.18069584,,
296,13081,-0.48,0.267114172,0.024916667,-0.747114172,-0.504916667,-0.110971248,0.558179585,0.25494084,,
297,13082,-0.05,0.433181103,0.024166667,-0.483181103,-0.074166667,-0.111194801,0.233463979,0.005500694,,
298,13083,0.66,0.060264981,0.030361111,0.599735019,0.629638889,-0.110845105,0.359682093,0.39644513,,
299,13084,0.03,0.105605774,0.030416667,-0.075605774,-0.000416667,-0.110669874,0.005716233,1.74E-07,,
300,13087,0.71,0.573738401,0.033861111,0.136261599,0.676138889,-0.1095871,0.018567223,0.457163797,,
301,13088,-0.02,-0.047643467,0.036472222,0.027643467,-0.056472222,-0.109399797,0.000764161,0.003189112,,
302,13089,-0.44,0.056532796,0.038555556,-0.496532796,-0.478555556,-0.109195038,0.246544817,0.22901542,,
303,13090,0.05,0.309240639,0.03575,-0.259240639,0.01425,-0.109134323,0.067205709,0.000203063,,
304,13091,-0.59,-0.307987934,0.040527778,-0.282012066,-0.630527778,-0.10829306,0.079530805,0.397565279,,
305,13094,-0.36,0.218515269,0.041361111,-0.578515269,-0.401361111,-0.108386084,0.334679916,0.161090742,,
306,13095,0.8,-0.241651604,0.0365,1.041651604,0.7635,-0.108961337,1.085038064,0.58293225,,
307,13096,0.44,-0.037958879,0.046,0.477958879,0.394,-0.108876418,0.22844469,0.155236,,
308,13097,0.41,-0.247565136,0.048194444,0.657565136,0.361805556,-0.109200552,0.432391907,0.13090326,,
309,13098,-1.14,-0.211940096,0.054861111,-0.928059904,-1.194861111,-0.107691382,0.861295184,1.427693075,,
310,13101,0.13,0.899506666,0.055027778,-0.769506666,0.074972222,-0.108545262,0.592140509,0.005620834,,
311,13102,-0.06,-0.108774296,0.051527778,0.048774296,-0.111527778,-0.108350088,0.002378932,0.012438445,,
312,13103,0.14,0.355656763,0.054694444,-0.215656763,0.085305556,-0.108243175,0.046507839,0.007277038,,
313,13104,1.09,0.101418178,0.049527778,0.988581822,1.040472222,-0.107634824,0.97729402,1.082582445,,
314,13105,0.94,0.091419788,0.050416667,0.848580212,0.889583333,-0.107157057,0.720088376,0.791358507,,
315,13108,0.67,0.313017865,0.055027778,0.356982135,0.614972222,-0.106465642,0.127436244,0.378190834,,
316,13109,1.41,0.170670871,0.060583333,1.239329129,1.349416667,-0.105393275,1.53593669,1.82092534,,
317,13110,0.75,-0.137182232,0.06475,0.887182232,0.68525,-0.105668407,0.787092313,0.469567563,,
318,13112,0.72,0.346930538,0.072,0.373069462,0.648,-0.104926394,0.139180823,0.419904,,
319,13115,1.07,0.119322564,0.081083333,0.950677436,0.988916667,-0.10441855,0.903787588,0.977956174,,
320,13116,-0.16,-0.151427528,0.087888889,-0.008572472,-0.247888889,-0.104136879,7.35E-05,0.061448901,,
321,13117,0.14,-0.030138901,0.081305556,0.170138901,0.058694444,-0.104017301,0.028947246,0.003445038,,
322,13118,-0.75,-0.245235437,0.087916667,-0.504764563,-0.837916667,-0.102940904,0.254787264,0.70210434,,
323,13119,-0.01,0.114285423,0.092611111,-0.124285423,-0.102611111,-0.102787512,0.015446866,0.01052904,,
324,13122,1.71,-0.086736042,0.092583333,1.796736042,1.617416667,-0.103101948,3.228260405,2.616036674,,
325,13123,-1.24,0.251943859,0.093166667,-1.491943859,-1.333166667,-0.10331781,2.225896477,1.777333361,,
326,13124,-0.41,0.176426255,0.087138889,-0.586426255,-0.497138889,-0.103268678,0.343895753,0.247147075,,
327,13125,0.88,-0.272831198,0.078194444,1.152831198,0.801805556,-0.104119239,1.329019772,0.642892149,,
328,13126,-0.45,0.540881908,0.081916667,-0.990881908,-0.531916667,-0.105062433,0.981846956,0.28293534,,
329,13129,0.52,0.512115705,0.075277778,0.007884295,0.444722222,-0.104532167,6.22E-05,0.197777855,,
330,13130,0.27,0.105701941,0.075222222,0.164298059,0.194777778,-0.104347432,0.026993852,0.037938383,,
331,13131,0.7,0.163377869,0.077166667,0.536622131,0.622833333,-0.10394186,0.287963311,0.387921361,,
332,13132,-0.07,0.784419848,0.076611111,-0.854419848,-0.146611111,-0.104949654,0.730033277,0.021494818,,
333,13133,0.87,0.06330909,0.077972222,0.80669091,0.792027778,-0.10469669,0.650750225,0.627308001,,
334,13136,-0.9,-0.127453012,0.078361111,-0.772546988,-0.978361111,-0.103746014,0.596828848,0.957190464,,
335,13137,-0.18,-0.489648885,0.079222222,0.309648885,-0.259222222,-0.103623916,0.095882432,0.06719616,,
336,13138,-0.23,0.454895724,0.077083333,-0.684895724,-0.307083333,-0.104062296,0.469082153,0.094300174,,
337,13139,-0.79,-0.031217991,0.075277778,-0.758782009,-0.865277778,-0.103468833,0.575750138,0.748705633,,
338,13140,0.54,0.462922356,0.070222222,0.077077644,0.469777778,-0.102920295,0.005940963,0.22069116,,
339,13144,0.19,0.295619746,0.074694444,-0.105619746,0.115305556,-0.102762149,0.011155531,0.013295371,,
340,13145,-0.56,0.014567151,0.071416667,-0.574567151,-0.631416667,-0.102417307,0.330127411,0.398687007,,
341,13146,-0.53,0.508934039,0.070777778,-1.038934039,-0.600777778,-0.103354368,1.079383938,0.360933938,,
342,13147,0.81,0.074171724,0.066138889,0.735828276,0.743861111,-0.103069433,0.541443252,0.553329353,,
343,13151,0.34,0.434758164,0.064777778,-0.094758164,0.275222222,-0.102795988,0.00897911,0.075747272,,
344,13152,1.01,0.309701817,0.063722222,0.700298183,0.946277778,-0.101812549,0.490417545,0.895441633,,
345,13153,0.15,-0.044647916,0.068305556,0.194647916,0.081694444,-0.10171358,0.037887811,0.006673982,,
346,13154,-0.9,0.186077023,0.071861111,-1.086077023,-0.971861111,-0.101750908,1.1795633,0.944514019,,
347,13157,0.56,0.151233378,0.067444444,0.408766622,0.492555556,-0.101434717,0.167090152,0.242610975,,
348,13158,-0.23,-0.206933398,0.067833333,-0.023066602,-0.297833333,-0.101130594,0.000532068,0.088704694,,
349,13159,0.26,0.494467972,0.068,-0.234467972,0.192,-0.101007003,0.05497523,0.036864,,
350,13160,0.49,-0.437355728,0.065972222,0.927355728,0.424027778,-0.101905673,0.859988647,0.179799556,,
351,13161,-0.43,-0.140896602,0.071694444,-0.289103398,-0.501694444,-0.10144353,0.083580775,0.251697316,,
352,13165,1.48,-0.434113307,0.070194444,1.914113307,1.409805556,-0.103539244,3.663829752,1.987551704,,
353,13166,0.06,0.386416863,0.076972222,-0.326416863,-0.016972222,-0.103559074,0.106547968,0.000288056,,
354,13167,0.18,0.222203965,0.081861111,-0.042203965,0.098138889,-0.103398455,0.001781175,0.009631242,,
355,13168,-0.54,0.105307771,0.081583333,-0.645307771,-0.621583333,-0.103221548,0.416422119,0.38636584,,
356,13171,-0.55,-0.138498558,0.075833333,-0.411501442,-0.625833333,-0.102650757,0.169333437,0.391667361,,
357,13172,-0.12,0.256206139,0.072138889,-0.376206139,-0.192138889,-0.102662427,0.141531059,0.036917353,,
358,13173,-0.6,0.105551603,0.065861111,-0.705551603,-0.665861111,-0.102514783,0.497803064,0.443371019,,
359,13174,0.66,-0.287389366,0.060388889,0.947389366,0.599611111,-0.103134093,0.89754661,0.359533485,,
360,13175,0.77,-0.262646108,0.062833333,1.032646108,0.707166667,-0.103765562,1.066357983,0.500084694,,
361,13178,0.12,0.617393289,0.063333333,-0.497393289,0.056666667,-0.103997598,0.247400084,0.003211111,,
362,13179,0.42,-0.306028211,0.068444444,0.726028211,0.351555556,-0.104449799,0.527116963,0.123591309,,
363,13180,-0.37,-0.047214087,0.073805556,-0.322785913,-0.443805556,-0.104123586,0.104190746,0.196963371,,
364,13181,0.19,0.111149975,0.071583333,0.078850025,0.118416667,-0.103965668,0.006217326,0.014022507,,
365,13182,0.41,0.451598991,0.072972222,-0.041598991,0.337027778,-0.103629041,0.001730476,0.113587723,,
366,13185,-0.28,0.611619261,0.073194444,-0.891619261,-0.353194444,-0.104486564,0.794984907,0.124746316,,
367,13186,0.16,-0.456782086,0.074944444,0.616782086,0.085055556,-0.104911621,0.380420142,0.007234448,,
368,13187,0.4,0.167625469,0.075333333,0.232374531,0.324666667,-0.104669414,0.053997923,0.105408444,,
369,13188,0.73,0.605219178,0.074861111,0.124780822,0.655138889,-0.103812528,0.015570253,0.429206964,,
370,13189,0.17,-0.119284052,0.077583333,0.289284052,0.092416667,-0.10378448,0.083685263,0.00854084,,
371,13192,-0.23,0.148236707,0.077888889,-0.378236707,-0.307888889,-0.103698701,0.143063007,0.094795568,,
372,13193,1.4,0.303681249,0.074722222,1.096318751,1.325277778,-0.102373484,1.201914805,1.756361188,,
373,13194,0.17,0.259919218,0.082166667,-0.089919218,0.087833333,-0.102235209,0.008085466,0.007714694,,
374,13195,0.82,-0.00866158,0.081611111,0.82866158,0.738388889,-0.102204718,0.686680014,0.545218151,,
375,13196,-0.83,0.281535707,0.082527778,-1.111535707,-0.912527778,-0.102510239,1.235511627,0.832706945,,
376,13200,-0.19,0.255547924,0.075638889,-0.445547924,-0.265638889,-0.102551576,0.198512953,0.070564019,,
377,13201,0.61,-0.027166664,0.073666667,0.637166664,0.536333333,-0.102536177,0.405981358,0.287653444,,
378,13202,0.66,-0.01266477,0.073194444,0.67266477,0.586805556,-0.102494661,0.452477892,0.34434076,,
379,13203,-0.9,-0.040300552,0.074388889,-0.859699448,-0.974388889,-0.10186268,0.73908314,0.949433707,,
380,13206,-1.12,0.313211325,0.070722222,-1.433211325,-1.190722222,-0.10239863,2.054094702,1.41781941,,
381,13207,-1.28,0.135421355,0.065611111,-1.415421355,-1.345611111,-0.102201687,2.003417612,1.810669262,,
382,13208,0.37,0.22033682,0.061777778,0.14966318,0.308222222,-0.101942957,0.022399067,0.095000938,,
383,13209,0.7,0.220104605,0.059777778,0.479895395,0.640222222,-0.101468347,0.23029959,0.409884494,,
384,13210,-0.92,0.403059857,0.060916667,-1.323059857,-0.980916667,-0.10230821,1.750487384,0.962197507,,
385,13213,1.42,0.135685887,0.057333333,1.284314113,1.362666667,-0.101523151,1.64946274,1.856860444,,
386,13214,0.84,-0.006871739,0.060472222,0.846871739,0.779527778,-0.101437338,0.717191743,0.607663556,,
387,13215,0.72,0.034826428,0.059833333,0.685173572,0.660166667,-0.101273904,0.469462824,0.435820028,,
388,13216,-1.17,0.259506609,0.059611111,-1.429506609,-1.229611111,-0.101631211,2.043489144,1.511943485,,
389,13217,-0.46,0.036826965,0.054083333,-0.496826965,-0.514083333,-0.101426484,0.246837033,0.264281674,,
390,13220,0.28,0.235780028,0.053805556,0.044219972,0.226194444,-0.101216129,0.001955406,0.051163927,,
391,13221,0.41,0.023068647,0.050611111,0.386931353,0.359388889,-0.101092369,0.149715872,0.129160373,,
392,13222,-0.27,-0.048667068,0.050777778,-0.221332932,-0.320777778,-0.100867094,0.048988267,0.102898383,,
393,13223,-0.54,-0.073398627,0.052777778,-0.466601373,-0.592777778,-0.100482878,0.217716841,0.351385494,,
394,13224,-0.43,-0.234193216,0.049361111,-0.195806784,-0.479361111,-0.100039572,0.038340297,0.229787075,,
395,13227,0.25,0.628854492,0.047027778,-0.378854492,0.202972222,-0.100051552,0.143530726,0.041197723,,
396,13228,0.38,-0.009908814,0.044027778,0.389908814,0.335972222,-0.099960497,0.152028883,0.112877334,,
397,13229,1.09,-0.24334929,0.042833333,1.33334929,1.047166667,-0.100604433,1.77782033,1.096558028,,
398,13230,0.52,-0.168928318,0.044944444,0.688928318,0.475055556,-0.10078995,0.474622228,0.225677781,,
399,13231,-0.09,-0.183857861,0.045722222,0.093857861,-0.135722222,-0.100646617,0.008809298,0.018420522,,
400,13234,-0.53,-0.014811457,0.041083333,-0.515188543,-0.571083333,-0.100375829,0.265419235,0.326136174,,
401,13235,-0.72,-0.175961405,0.037861111,-0.544038595,-0.757861111,-0.099754335,0.295977993,0.574353464,,
402,13236,-2.15,-0.283424916,0.035444444,-1.866575084,-2.185444444,-0.096976198,3.484102544,4.77616742,,
403,13237,-1.4,-0.317108218,0.025527778,-1.082891782,-1.425527778,-0.095309014,1.172654612,2.032129445,,
404,13238,-1.02,0.013294379,0.025555556,-1.033294379,-1.045555556,-0.094972659,1.067697273,1.09318642,,
405,13241,-0.37,-0.029977648,0.021083333,-0.340022352,-0.391083333,-0.094777959,0.1156152,0.152946174,,
406,13242,-0.84,0.074863029,0.020805556,-0.914863029,-0.860805556,-0.094671531,0.836974362,0.740986204,,
407,13243,-0.39,0.449042427,0.016944444,-0.839042427,-0.406944444,-0.095273295,0.703992194,0.165603781,,
408,13244,0.47,0.026761863,0.013444444,0.443238137,0.456555556,-0.095105273,0.196460046,0.208442975,,
409,13245,-0.91,-0.603553775,0.011444444,-0.306446225,-0.921444444,-0.093806849,0.093909289,0.849059864,,
410,13248,-0.14,-0.313980663,0.007361111,0.173980663,-0.147361111,-0.093700626,0.030269271,0.021715297,,
411,13249,-0.4,0.039367904,0.008583333,-0.439367904,-0.408583333,-0.093595281,0.193044155,0.16694034,,
412,13250,0.82,0.27591018,0.007638889,0.54408982,0.812361111,-0.092874531,0.296033732,0.659930575,,
413,13251,0.39,-0.132477108,0.013166667,0.522477108,0.376833333,-0.092918822,0.272982328,0.142003361,,
414,13255,-1.96,-0.451465493,0.012416667,-1.508534507,-1.972416667,-0.089983805,2.275676359,3.890427507,,
415,13256,0.99,0.270851653,0.005111111,0.719148347,0.984888889,-0.089109131,0.517174345,0.970006123,,
416,13257,1.73,-0.44965728,0.007361111,2.17965728,1.722638889,-0.09096557,4.750905857,2.967484742,,
417,13258,0.1,0.042581379,0.012305556,0.057418621,0.087694444,-0.090849322,0.003296898,0.007690316,,
418,13259,-2.3,-1.016793397,0.00875,-1.283206603,-2.30875,-0.084994527,1.646619186,5.330326563,,
419,13262,-0.23,-0.416757428,-0.000194444,0.186757428,-0.229805556,-0.084861473,0.034878337,0.052810593,,
420,13263,-0.68,0.347477116,-0.001388889,-1.027477116,-0.678611111,-0.085492604,1.055709223,0.46051304,,
421,13264,-0.8,0.073645571,-0.003833333,-0.873645571,-0.796166667,-0.085473805,0.763256583,0.633881361,,
422,13265,-0.28,0.08293176,-0.003694444,-0.36293176,-0.276305556,-0.085435515,0.131719462,0.07634476,,
423,13266,-2.71,0.266723285,0.0035,-2.976723285,-2.7135,-0.086280977,8.860881517,7.36308225,,
424,13269,-1.63,0.213391622,0.000166667,-1.843391622,-1.630166667,-0.086779483,3.398092674,2.657443361,,
425,13270,0.5,-0.131535387,-0.003805556,0.631535387,0.503805556,-0.086831319,0.398836944,0.253820038,,
426,13271,2.63,-0.058246623,-0.001333333,2.688246623,2.631333333,-0.086174119,7.226669907,6.923915111,,
427,13272,-0.39,0.762926085,0.006055556,-1.152926085,-0.396055556,-0.087560812,1.329238559,0.156860003,,
428,13273,-0.84,0.333953526,0.00975,-1.173953526,-0.84975,-0.08820139,1.378166882,0.722075063,,
429,13276,0,0.254195907,0.006444444,-0.254195907,-0.006444444,-0.088181202,0.064615559,4.15E-05,,
430,13277,1.64,-0.028157192,0.007666667,1.668157192,1.632333333,-0.087866045,2.782748419,2.664512111,,
431,13278,-0.2,0.104037054,0.009972222,-0.304037054,-0.209972222,-0.08781959,0.09243853,0.044088334,,
432,13279,-0.01,0.054149514,0.007055556,-0.064149514,-0.017055556,-0.087722709,0.00411516,0.000290892,,
433,13280,-0.23,0.347495018,0.011888889,-0.577495018,-0.241888889,-0.087962368,0.333500496,0.058510235,,
434,13283,-1.47,0.238956233,0.012861111,-1.708956233,-1.482861111,-0.088475622,2.920531407,2.198877075,,
435,13284,0.02,-0.495688867,0.011111111,0.515688867,0.008888889,-0.08870893,0.265935007,7.90E-05,,
436,13285,2.45,-0.108304386,0.016833333,2.558304386,2.433166667,-0.088594667,6.544921332,5.920300028,,
437,13286,0.53,0.166612859,0.023722222,0.363387141,0.506277778,-0.088304402,0.132050214,0.256317188,,
438,13287,0.34,-0.047010563,0.021944444,0.387010563,0.318055556,-0.088250641,0.149777176,0.101159336,,
439,13290,-1.06,0.233080344,0.022222222,-1.293080344,-1.082222222,-0.088616811,1.672056777,1.171204938,,
440,13291,-0.03,0.353409189,0.019611111,-0.383409189,-0.049611111,-0.088694722,0.147002606,0.002461262,,
441,13292,-1.02,-0.049466099,0.014833333,-0.970533901,-1.034833333,-0.088293473,0.941936053,1.070880028,,
