"","Date","actural_return","historic_mean","predicted_return","f_err","r_err","RMSE_diff","se_lm","se_mean"
"1196",14390,-2.87,-0.0488376998770505,0.0372777777777778,-2.82116230012295,-2.90727777777778,-0.195057970827655,7.95895672363501,8.45226407716049
"1197",14391,0.37,-0.856794630171095,0.0256944444444445,1.22679463017109,0.344305555555556,-0.195262769166783,1.50502506461663,0.11854631558642
"1198",14392,-1.06,1.48963539970162,0.0373333333333334,-2.54963539970162,-1.09733333333333,-0.196257051910566,6.50064067141164,1.20414044444444
"1199",14393,1.56,0.939238363157664,0.0482777777777778,0.620761636842336,1.51172222222222,-0.195728324837319,0.385345009775176,2.28530407716049
"1200",14396,1.09,-0.119739421605484,0.0546388888888889,1.20973942160548,1.03536111111111,-0.195704043456018,1.46346946818637,1.07197263040123
"1201",14397,4.79,-0.653303288178108,0.0603888888888889,5.44330328817811,4.72961111111111,-0.196626292709381,29.6295506870906,22.3692212623457
"1202",14398,1.08,-0.12393538376545,0.0692222222222222,1.20393538376545,1.01077777777778,-0.196610130493368,1.44946040828246,1.02167171604938
"1203",14399,-0.36,2.04876891332665,0.0685277777777778,-2.40876891332665,-0.428527777777778,-0.197687104568534,5.80216767780885,0.183636056327161
"1204",14400,1.06,-2.38234051144827,0.0659722222222222,3.44234051144827,0.994027777777778,-0.199827584257475,11.849708196758,0.988091222993827
"1205",14403,1.1,0.415160989340827,0.0583055555555556,0.684839010659173,1.04169444444444,-0.199592720117112,0.469004470520635,1.08512731558642
"1206",14404,-0.21,0.994373003208837,0.0663333333333334,-1.20437300320884,-0.276333333333333,-0.199791797582497,1.45051433085827,0.0763601111111111
"1207",14405,2.24,-0.375550357422117,0.0655555555555556,2.61555035742212,2.17444444444444,-0.200036976483738,6.84110367221096,4.72820864197531
"1208",14406,-0.42,3.46893985708794,0.0683611111111111,-3.88893985708794,-0.488361111111111,-0.203013273727083,15.1238532120472,0.238496574845679
"1209",14407,-1.05,0.786351630643794,0.0660833333333334,-1.83635163064379,-1.11608333333333,-0.203337745012571,3.37218731136812,1.24564200694444
"1210",14410,1.69,-0.820539617541059,0.0612222222222222,2.51053961754106,1.62877777777778,-0.203942074210359,6.30280917124321,2.65291704938272
"1211",14411,-0.58,-1.4066663046411,0.0681388888888889,0.826666304641103,-0.648138888888889,-0.203902170102317,0.683377179228976,0.420084019290123
"1212",14412,1.98,0.31085876021797,0.0608055555555556,1.66914123978203,1.91919444444444,-0.203548825471572,2.78603247834109,3.68330731558642
"1213",14413,0.67,0.480833286663764,0.0644166666666667,0.189166713336236,0.605583333333333,-0.203388590765324,0.0357840454344337,0.366731173611111
"1214",14414,1.12,-0.663243427142724,0.0682777777777778,1.78324342714272,1.05172222222222,-0.203704206371086,3.17995712044773,1.10611963271605
"1215",14417,0.9,1.98305796427633,0.07225,-1.08305796427633,0.82775,-0.203704434955194,1.17301455398238,0.6851700625
"1216",14418,-0.18,-1.31113916358832,0.0751388888888889,1.13113916358832,-0.255138888888889,-0.203867691315435,1.27947580740329,0.0650958526234568
"1217",14419,-2.48,-0.253158840827668,0.0785833333333334,-2.22684115917233,-2.55858333333333,-0.203308301204263,4.95882154818398,6.54634867361111
"1218",14420,1.95,0.348450369067183,0.0708055555555556,1.60154963093282,1.87919444444444,-0.20294617854423,2.56496122034104,3.53137176003086
"1219",14421,0.3,-1.4419418297159,0.0710833333333333,1.7419418297159,0.228916666666667,-0.203470655677537,3.03436133811398,0.0524028402777778
"1220",14424,-0.76,0.312561685178336,0.0781944444444445,-1.07256168517834,-0.838194444444444,-0.203462479202786,1.15038856851259,0.702569926697531
"1221",14425,0.4,0.750540005905445,0.0739444444444445,-0.350540005905445,0.326055555555556,-0.203380078717211,0.122878295740189,0.106312225308642
"1222",14426,1.36,1.35450710542392,0.0841111111111111,0.0054928945760766,1.27588888888889,-0.202927544500862,3.01718908238917e-05,1.62789245679012
